Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
150,Sunday Sep 16,boxscore,SDP,,TEX,W-wo,7,3,,60-90,5,22.5,Yates,Springs,,3:15,D,22242,+,
151,Monday Sep 17,boxscore,SDP,,SFG,L,2,4,,60-91,5,23.0,Suarez,Mitchell,Smith,2:41,N,23653,-,
152,Tuesday Sep 18,boxscore,SDP,,SFG,L,4,5,,60-92,5,24.0,Dyson,Stammen,Smith,3:20,N,26285,--,
153,Wednesday Sep 19,boxscore,SDP,,SFG,W,8,4,,61-92,5,24.0,Erlin,Stratton,,2:54,N,31933,+,
154,Friday Sep 21,boxscore,SDP,@,LAD,W,5,3,,62-92,5,23.0,Lauer,Stripling,Yates,3:57,N,52458,++,
155,Saturday Sep 22,boxscore,SDP,@,LAD,L,2,7,,62-93,5,24.0,Hill,Nix,Jansen,2:51,N,53536,-,
156,Sunday Sep 23,boxscore,SDP,@,LAD,L,0,14,,62-94,5,25.0,Ryu,Lucchesi,,3:11,D,50250,--,
157,Monday Sep 24,boxscore,SDP,@,SFG,W,5,0,,63-94,5,25.0,Mitchell,Holland,Yates,2:41,N,35428,+,
158,Tuesday Sep 25,boxscore,SDP,@,SFG,L-wo,4,5,12,63-95,5,25.0,Melancon,Wick,,3:38,N,36063,-,
159,Wednesday Sep 26,boxscore,SDP,@,SFG,W,3,2,,64-95,5,24.5,Diaz,Kelly,Yates,2:57,N,36044,+,
160,Friday Sep 28,boxscore,SDP,,ARI,W-wo,3,2,15,65-95,5,25.0,Brewer,Andriese,,5:02,N,28055,++,
161,Saturday Sep 29,boxscore,SDP,,ARI,L,4,5,,65-96,5,25.0,Godley,Nix,Hirano,2:49,N,28024,-,
162,Sunday Sep 30,boxscore,SDP,,ARI,W-wo,4,3,10,66-96,5,25.0,Castillo,Barrett,,3:29,D,31243,+,
