Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
108,Wednesday Aug 1,boxscore,TBR,,LAA,W,7,2,,55-53,3,19.5,Faria,Tropeano,,3:01,N,9132,++,
109,Thursday Aug 2,boxscore,TBR,,LAA,W,4,2,,56-53,3,19.5,Beeks,Heaney,Romo,2:29,D,10988,+++,
110,Friday Aug 3,boxscore,TBR,,CHW,L,2,3,10,56-54,3,20.5,Danish,Alvarado,Santiago,3:33,N,16144,-,
111,Saturday Aug 4,boxscore,TBR,,CHW,L,1,2,,56-55,3,21.5,Cedeno,Chirinos,Vieira,2:43,N,21214,--,
112,Sunday Aug 5,boxscore,TBR,,CHW,L,7,8,,56-56,3,22.5,Santiago,Castillo,,3:38,D,14379,---,
113,Tuesday Aug 7,boxscore,TBR,,BAL,W-wo,4,3,,57-56,3,22.5,Romo,Castro,,2:51,N,11734,+,
114,Wednesday Aug 8,boxscore,TBR,,BAL,L,4,5,,57-57,3,23.5,Wright,Romo,Givens,2:52,N,9474,-,
115,Thursday Aug 9,boxscore,TBR,,BAL,W,5,4,,58-57,3,22.5,Chirinos,Carroll,Romo,2:41,N,10254,+,
116,Friday Aug 10,boxscore,TBR,@,TOR,W,7,0,,59-57,3,22.5,Snell,Estrada,,2:27,N,23082,++,
117,Saturday Aug 11,boxscore,TBR,@,TOR,W,3,1,,60-57,3,23.0,Castillo,Gaviglio,Romo,2:56,D,38797,+++,
118,Sunday Aug 12,boxscore,TBR,@,TOR,L,1,2,,60-58,3,24.0,Garcia,Alvarado,Giles,2:34,D,33746,-,
119,Tuesday Aug 14,boxscore,TBR,@,NYY,L,1,4,,60-59,3,25.0,Happ,Wood,Chapman,2:32,N,40393,--,
120,Wednesday Aug 15,boxscore,TBR,@,NYY,W,6,1,,61-59,3,24.0,Yarbrough,Cessa,,3:17,N,42716,+,
121,Thursday Aug 16,boxscore,TBR,@,NYY,W,3,1,,62-59,3,23.5,Snell,Tanaka,Kolarek,3:22,D,41033,++,
122,Friday Aug 17,boxscore,TBR,@,BOS,L,3,7,,62-60,3,24.5,Johnson,Chirinos,,2:47,N,37012,-,
123,Saturday Aug 18,boxscore,TBR,@,BOS,L,2,5,,62-61,3,25.5,Price,Glasnow,Kimbrel,2:28,N,36654,--,
124,Sunday Aug 19,boxscore,TBR,@,BOS,W,2,0,,63-61,3,24.5,Beeks,Velazquez,Romo,2:47,D,37242,+,
125,Monday Aug 20,boxscore,TBR,,KCR,W,1,0,,64-61,3,23.5,Yarbrough,Lopez,Alvarado,2:49,N,10036,++,
126,Tuesday Aug 21,boxscore,TBR,,KCR,W,4,1,,65-61,3,22.5,Snell,Sparkman,Romo,3:03,N,9402,+++,
127,Wednesday Aug 22,boxscore,TBR,,KCR,W,6,3,,66-61,3,22.5,Chirinos,Junis,Romo,2:52,N,8686,++++,
128,Thursday Aug 23,boxscore,TBR,,KCR,W-wo,4,3,,67-61,3,22.5,Romo,Flynn,,2:51,N,9088,+++++,
129,Friday Aug 24,boxscore,TBR,,BOS,W,10,3,,68-61,3,21.5,Beeks,Velazquez,,3:10,N,19723,++++++,
130,Saturday Aug 25,boxscore,TBR,,BOS,W,5,1,,69-61,3,20.5,Stanek,Porcello,,2:53,N,25695,+++++++,
131,Sunday Aug 26,boxscore,TBR,,BOS,W,9,1,,70-61,3,19.5,Snell,Eovaldi,,3:05,D,23448,++++++++,
132,Tuesday Aug 28,boxscore,TBR,@,ATL,L,5,9,,70-62,3,20.5,Brach,Roe,,3:10,N,21216,-,
133,Wednesday Aug 29,boxscore,TBR,@,ATL,W,8,5,,71-62,3,20.5,Beeks,Newcomb,Alvarado,3:06,N,20876,+,
134,Friday Aug 31,boxscore,TBR,@,CLE,L,0,3,,71-63,3,21.0,Kluber,Glasnow,Hand,2:18,N,25639,-,
135,Saturday Sep 1,boxscore,TBR,@,CLE,W,5,3,,72-63,3,21.0,Snell,Bieber,Kolarek,3:13,N,31816,+,
136,Sunday Sep 2,boxscore,TBR,@,CLE,W,6,4,,73-63,3,20.0,Yarbrough,Carrasco,Alvarado,3:10,D,26535,++,
137,Monday Sep 3,boxscore,TBR,@,TOR,W,7,1,,74-63,3,20.0,Chirinos,Stroman,,2:39,N,18034,+++,
138,Tuesday Sep 4,boxscore,TBR,@,TOR,W,4,0,,75-63,3,20.0,Wood,Borucki,Romo,2:38,N,17594,++++,
139,Wednesday Sep 5,boxscore,TBR,@,TOR,L,3,10,,75-64,3,21.0,Sanchez,Glasnow,,2:42,N,17872,-,
140,Friday Sep 7,boxscore,TBR,,BAL,W,14,2,,76-64,3,20.0,Snell,Bundy,,3:05,N,12436,+,
141,Saturday Sep 8,boxscore,TBR,,BAL,W,10,5,,77-64,3,19.0,Yarbrough,Hess,,3:00,N,10275,++,
142,Sunday Sep 9,boxscore,TBR,,BAL,W,8,3,,78-64,3,19.0,Chirinos,Rogers,,2:51,D,13632,+++,
143,Monday Sep 10,boxscore,TBR,,CLE,W-wo,6,5,,79-64,3,18.5,Schultz,Hand,,3:38,N,12724,++++,
144,Tuesday Sep 11,boxscore,TBR,,CLE,L,0,2,,79-65,3,19.5,Bieber,Glasnow,Allen,2:44,N,10599,-,
145,Wednesday Sep 12,boxscore,TBR,,CLE,W,3,1,,80-65,3,19.5,Snell,Carrasco,Alvarado,2:20,D,10654,+,
146,Friday Sep 14,boxscore,TBR,,OAK,L,1,2,10,80-66,3,20.0,Treinen,Schultz,,3:05,N,11549,-,
147,Saturday Sep 15,boxscore,TBR,,OAK,W,7,5,,81-66,3,20.0,Kittredge,Familia,Romo,3:19,N,15154,+,
148,Sunday Sep 16,boxscore,TBR,,OAK,W,5,4,,82-66,3,20.0,Kittredge,Fiers,Romo,2:59,D,13197,++,
149,Monday Sep 17,boxscore,TBR,@,TEX,W,3,0,,83-66,3,19.5,Glasnow,Sampson,Romo,2:41,N,21840,+++,
150,Tuesday Sep 18,boxscore,TBR,@,TEX,W,4,0,,84-66,3,18.5,Snell,Gallardo,,3:04,N,23523,++++,
151,Wednesday Sep 19,boxscore,TBR,@,TEX,W,9,3,,85-66,3,17.5,Yarbrough,Mendez,,2:55,D,25168,+++++,
152,Thursday Sep 20,boxscore,TBR,@,TOR,L-wo,8,9,,85-67,3,18.5,Paulino,Romo,,3:13,N,19478,-,
153,Friday Sep 21,boxscore,TBR,@,TOR,W,11,3,,86-67,3,18.5,Beeks,Reid-Foley,Pruitt,3:20,N,21167,+,
154,Saturday Sep 22,boxscore,TBR,@,TOR,L,2,5,,86-68,3,18.5,Pannone,Glasnow,Giles,2:44,D,27648,-,
155,Sunday Sep 23,boxscore,TBR,@,TOR,W,5,2,,87-68,3,17.5,Snell,Borucki,Romo,2:41,D,23944,+,
156,Monday Sep 24,boxscore,TBR,,NYY,L,1,4,,87-69,3,18.5,Gray,Yarbrough,Britton,3:01,N,13832,-,
157,Tuesday Sep 25,boxscore,TBR,,NYY,L,2,9,,87-70,3,19.0,Severino,Faria,,3:14,N,10953,--,
158,Wednesday Sep 26,boxscore,TBR,,NYY,W,8,7,,88-70,3,18.5,Chirinos,Tanaka,Romo,3:52,N,11325,+,
159,Thursday Sep 27,boxscore,TBR,,NYY,L,1,12,,88-71,3,19.0,Sabathia,Schultz,,2:49,D,12349,-,
160,Friday Sep 28,boxscore,TBR,,TOR,L,6,7,,88-72,3,19.0,Mayza,Alvarado,Giles,3:39,N,12061,--,
161,Saturday Sep 29,boxscore,TBR,,TOR,W,4,3,,89-72,3,18.0,Castillo,Borucki,Romo,2:38,N,13221,+,
162,Sunday Sep 30,boxscore,TBR,,TOR,W,9,4,,90-72,3,18.0,Yarbrough,Gaviglio,Pruitt,3:06,D,13313,++,
